,15,30,311,452,468,509,547,564,624,73
15,0.9999999999999999,0.39536745211411534,0.30555220131177935,0.23055616708169396,0.4349397671876264,0.4699556277202436,0.12385522487770856,0.006502395924068988,0.2673108899740249,0.46218410714404173
30,0.39536745211411534,1.0,-0.186997135867578,0.14031318982731233,0.10272267545166479,0.5358913016456669,0.33038603114760273,-0.15494885072650078,-0.12283737215060951,0.12226386877670535
311,0.30555220131177935,-0.186997135867578,1.0,0.7460329735591031,0.3443085637865751,0.23874424340783507,-0.013877850429157429,-0.011111111111111113,-0.01627792533482532,0.513114174578467
452,0.23055616708169396,0.14031318982731236,0.7460329735591031,1.0,0.8077806958015602,0.4531875694512532,0.14555562743489547,-0.5345224838248486,0.5374838498865699,0.4490132550669373
468,0.4349397671876264,0.10272267545166479,0.34430856378657515,0.8077806958015602,1.0,0.5952413175118496,0.6067142832664214,-0.09091076054353298,0.6768676234949363,0.500932106248847
509,0.46995562772024363,0.535891301645667,0.23874424340783507,0.4531875694512532,0.5952413175118497,1.0,0.7343030489780435,-0.20403416890334958,0.5540237841964849,0.5116591085550799
547,0.12385522487770854,0.33038603114760273,-0.013877850429157429,0.1455556274348955,0.6067142832664215,0.7343030489780437,0.9999999999999998,0.3446114566758542,0.43630859533728,-0.07226678819295956
564,0.006502395924068988,-0.15494885072650078,-0.011111111111111113,-0.5345224838248487,-0.09091076054353298,-0.20403416890334958,0.3446114566758542,1.0,-0.42360967304906477,-0.44068623428933495
624,0.2673108899740249,-0.12283737215060951,-0.01627792533482532,0.5374838498865699,0.6768676234949363,0.5540237841964849,0.43630859533728006,-0.42360967304906477,1.0,0.5019609083511793
73,0.46218410714404173,0.12226386877670538,0.513114174578467,0.4490132550669373,0.500932106248847,0.5116591085550799,-0.07226678819295955,-0.44068623428933495,0.5019609083511793,1.0
